PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,RelativeHumidity,WindSpeed10m,Zenith
2020-07-17T03:00:00Z,2020-07-17T02:00:00Z,PT60M,11.8,103,84.5,0,0,0,0,59.9,0.9,147
2020-07-17T04:00:00Z,2020-07-17T03:00:00Z,PT60M,11.8,120,49.7,0,0,0,0,55.4,1.0,159
2020-07-17T05:00:00Z,2020-07-17T04:00:00Z,PT60M,10.8,161,22.2,0,0,0,0,56.2,1.0,167
2020-07-17T06:00:00Z,2020-07-17T05:00:00Z,PT60M,9.8,-142,34.3,0,0,0,0,61.9,1.0,165
2020-07-17T07:00:00Z,2020-07-17T06:00:00Z,PT60M,9.2,-112,42.6,0,0,0,0,68.9,0.8,155
2020-07-17T08:00:00Z,2020-07-17T07:00:00Z,PT60M,8.6,-98,68.8,0,0,0,0,73.3,0.6,143
2020-07-17T09:00:00Z,2020-07-17T08:00:00Z,PT60M,8.3,-89,73.3,0,0,0,0,75.1,0.5,130
2020-07-17T10:00:00Z,2020-07-17T09:00:00Z,PT60M,8.0,-82,73.8,0,0,0,0,75.9,0.5,118
2020-07-17T11:00:00Z,2020-07-17T10:00:00Z,PT60M,8.1,-74,81.5,0,0,0,0,75.1,0.6,105
2020-07-17T12:00:00Z,2020-07-17T11:00:00Z,PT60M,8.1,-67,66.2,1,0,0,1,76.8,0.7,93
2020-07-17T13:00:00Z,2020-07-17T12:00:00Z,PT60M,8.9,-58,43.5,53,0,0,53,77.7,0.8,82
2020-07-17T14:00:00Z,2020-07-17T13:00:00Z,PT60M,10.7,-48,33.0,146,64,23,169,71.3,1.2,72
2020-07-17T15:00:00Z,2020-07-17T14:00:00Z,PT60M,12.3,-36,26.6,221,152,66,287,64.2,1.3,64
2020-07-17T16:00:00Z,2020-07-17T15:00:00Z,PT60M,13.4,-22,17.9,232,317,170,401,59.7,1.1,58
2020-07-17T17:00:00Z,2020-07-17T16:00:00Z,PT60M,14.1,-5,8.7,173,551,317,490,56.4,0.8,55
2020-07-17T18:00:00Z,2020-07-17T17:00:00Z,PT60M,14.4,12,13.5,210,432,245,455,55.7,0.9,56
2020-07-17T19:00:00Z,2020-07-17T18:00:00Z,PT60M,14.5,27,31.8,277,66,34,310,56.0,0.9,60
2020-07-17T20:00:00Z,2020-07-17T19:00:00Z,PT60M,14.3,41,41.8,194,5,2,196,57.2,1.0,67
2020-07-17T21:00:00Z,2020-07-17T20:00:00Z,PT60M,13.4,52,44.7,100,0,0,100,63.2,1.4,76
2020-07-17T22:00:00Z,2020-07-17T21:00:00Z,PT60M,11.9,62,33.0,27,0,0,27,71.6,1.5,86
2020-07-17T23:00:00Z,2020-07-17T22:00:00Z,PT60M,10.7,70,59.8,0,0,0,0,75.5,1.5,98
2020-07-18T00:00:00Z,2020-07-17T23:00:00Z,PT60M,10.4,77,84.3,0,0,0,0,75.0,1.5,110
2020-07-18T01:00:00Z,2020-07-18T00:00:00Z,PT60M,10.2,84,69.1,0,0,0,0,72.5,1.6,122
2020-07-18T02:00:00Z,2020-07-18T01:00:00Z,PT60M,10.2,92,29.6,0,0,0,0,69.5,1.9,135
2020-07-18T03:00:00Z,2020-07-18T02:00:00Z,PT60M,10.2,103,55.6,0,0,0,0,67.7,2.0,147
2020-07-18T04:00:00Z,2020-07-18T03:00:00Z,PT60M,10.0,121,54.9,0,0,0,0,67.2,1.9,159
2020-07-18T05:00:00Z,2020-07-18T04:00:00Z,PT60M,9.8,161,65.3,0,0,0,0,68.2,1.6,167
2020-07-18T06:00:00Z,2020-07-18T05:00:00Z,PT60M,9.8,-142,77.7,0,0,0,0,69.7,1.3,164
2020-07-18T07:00:00Z,2020-07-18T06:00:00Z,PT60M,9.9,-113,74.7,0,0,0,0,71.0,1.3,155
2020-07-18T08:00:00Z,2020-07-18T07:00:00Z,PT60M,9.8,-99,77.6,0,0,0,0,72.6,1.4,142
2020-07-18T09:00:00Z,2020-07-18T08:00:00Z,PT60M,9.7,-89,75.0,0,0,0,0,73.6,1.7,130
2020-07-18T10:00:00Z,2020-07-18T09:00:00Z,PT60M,9.6,-82,80.8,0,0,0,0,74.5,2.0,117
2020-07-18T11:00:00Z,2020-07-18T10:00:00Z,PT60M,9.5,-74,81.1,0,0,0,0,75.4,1.9,105
2020-07-18T12:00:00Z,2020-07-18T11:00:00Z,PT60M,9.4,-67,70.1,1,0,0,1,76.2,1.6,93
2020-07-18T13:00:00Z,2020-07-18T12:00:00Z,PT60M,10.0,-58,51.4,43,0,0,43,75.8,1.3,82
2020-07-18T14:00:00Z,2020-07-18T13:00:00Z,PT60M,11.2,-48,46.6,128,14,5,134,72.6,0.9,72
2020-07-18T15:00:00Z,2020-07-18T14:00:00Z,PT60M,12.4,-36,13.0,153,415,181,335,69.0,0.6,64
2020-07-18T16:00:00Z,2020-07-18T15:00:00Z,PT60M,13.4,-22,16.7,210,366,192,401,66.3,0.7,58
2020-07-18T17:00:00Z,2020-07-18T16:00:00Z,PT60M,14.1,-5,39.6,317,6,4,321,64.1,0.9,55
2020-07-18T18:00:00Z,2020-07-18T17:00:00Z,PT60M,14.5,12,48.5,267,0,0,267,64.3,1.1,55
2020-07-18T19:00:00Z,2020-07-18T18:00:00Z,PT60M,14.5,27,43.6,249,0,0,249,66.0,1.3,60
2020-07-18T20:00:00Z,2020-07-18T19:00:00Z,PT60M,14.1,41,41.8,190,2,1,191,68.9,1.2,67
2020-07-18T21:00:00Z,2020-07-18T20:00:00Z,PT60M,13.5,52,39.2,106,0,0,106,73.2,1.2,76
2020-07-18T22:00:00Z,2020-07-18T21:00:00Z,PT60M,12.2,62,47.0,25,0,0,25,80.3,1.1,86
2020-07-18T23:00:00Z,2020-07-18T22:00:00Z,PT60M,10.9,70,64.3,0,0,0,0,86.5,0.7,98
2020-07-19T00:00:00Z,2020-07-18T23:00:00Z,PT60M,10.3,77,63.0,0,0,0,0,89.2,0.4,110
2020-07-19T01:00:00Z,2020-07-19T00:00:00Z,PT60M,10.1,85,55.5,0,0,0,0,90.2,0.5,122
2020-07-19T02:00:00Z,2020-07-19T01:00:00Z,PT60M,9.8,93,50.1,0,0,0,0,90.5,0.6,134
2020-07-19T03:00:00Z,2020-07-19T02:00:00Z,PT60M,9.3,103,35.3,0,0,0,0,91.1,0.8,147
2020-07-19T04:00:00Z,2020-07-19T03:00:00Z,PT60M,9.1,121,38.9,0,0,0,0,91.4,0.9,158
2020-07-19T05:00:00Z,2020-07-19T04:00:00Z,PT60M,9.1,161,39.3,0,0,0,0,91.5,0.9,166
2020-07-19T06:00:00Z,2020-07-19T05:00:00Z,PT60M,9.2,-143,41.6,0,0,0,0,91.6,1.1,164
2020-07-19T07:00:00Z,2020-07-19T06:00:00Z,PT60M,9.2,-113,32.1,0,0,0,0,91.3,1.2,154
2020-07-19T08:00:00Z,2020-07-19T07:00:00Z,PT60M,9.2,-99,27.5,0,0,0,0,90.4,1.3,142
2020-07-19T09:00:00Z,2020-07-19T08:00:00Z,PT60M,9.0,-90,28.5,0,0,0,0,90.4,1.4,130
2020-07-19T10:00:00Z,2020-07-19T09:00:00Z,PT60M,8.6,-82,24.4,0,0,0,0,90.9,1.2,117
2020-07-19T11:00:00Z,2020-07-19T10:00:00Z,PT60M,8.2,-75,18.0,0,0,0,0,91.0,1.0,105
2020-07-19T12:00:00Z,2020-07-19T11:00:00Z,PT60M,8.1,-67,36.9,1,0,0,1,91.2,1.1,93
2020-07-19T13:00:00Z,2020-07-19T12:00:00Z,PT60M,9.4,-58,17.1,52,147,21,73,87.9,1.2,82
2020-07-19T14:00:00Z,2020-07-19T13:00:00Z,PT60M,11.2,-48,25.6,146,107,34,180,81.5,1.0,72
2020-07-19T15:00:00Z,2020-07-19T14:00:00Z,PT60M,12.4,-36,23.3,214,179,81,296,75.7,0.7,64
2020-07-19T16:00:00Z,2020-07-19T15:00:00Z,PT60M,13.5,-22,6.7,142,578,313,455,70.4,0.8,58
2020-07-19T17:00:00Z,2020-07-19T16:00:00Z,PT60M,14.4,-5,0.0,90,766,444,534,66.1,1.1,55
2020-07-19T18:00:00Z,2020-07-19T17:00:00Z,PT60M,14.8,12,0.0,90,757,432,522,66.0,1.0,55
2020-07-19T19:00:00Z,2020-07-19T18:00:00Z,PT60M,14.8,27,0.0,91,706,360,450,67.0,1.6,59
2020-07-19T20:00:00Z,2020-07-19T19:00:00Z,PT60M,14.8,41,3.1,103,535,216,319,67.7,2.6,66
2020-07-19T21:00:00Z,2020-07-19T20:00:00Z,PT60M,14.1,52,6.8,84,315,79,164,72.0,2.5,76
2020-07-19T22:00:00Z,2020-07-19T21:00:00Z,PT60M,12.3,62,15.1,27,35,5,32,79.9,2.0,86
2020-07-19T23:00:00Z,2020-07-19T22:00:00Z,PT60M,10.8,70,18.8,0,0,0,0,86.2,1.5,97
2020-07-20T00:00:00Z,2020-07-19T23:00:00Z,PT60M,10.6,77,17.9,0,0,0,0,87.2,1.3,110
2020-07-20T01:00:00Z,2020-07-20T00:00:00Z,PT60M,10.7,85,5.9,0,0,0,0,86.1,1.0,122
2020-07-20T02:00:00Z,2020-07-20T01:00:00Z,PT60M,10.8,93,24.9,0,0,0,0,85.1,0.7,134
2020-07-20T03:00:00Z,2020-07-20T02:00:00Z,PT60M,10.7,103,34.2,0,0,0,0,84.7,0.4,147
2020-07-20T04:00:00Z,2020-07-20T03:00:00Z,PT60M,10.6,121,5.2,0,0,0,0,84.9,0.2,158
2020-07-20T05:00:00Z,2020-07-20T04:00:00Z,PT60M,9.9,161,19.9,0,0,0,0,86.1,0.4,166
2020-07-20T06:00:00Z,2020-07-20T05:00:00Z,PT60M,9.6,-143,28.6,0,0,0,0,87.9,0.3,164
2020-07-20T07:00:00Z,2020-07-20T06:00:00Z,PT60M,9.9,-113,8.7,0,0,0,0,87.6,0.4,154
2020-07-20T08:00:00Z,2020-07-20T07:00:00Z,PT60M,9.7,-99,11.1,0,0,0,0,86.5,0.7,142
2020-07-20T09:00:00Z,2020-07-20T08:00:00Z,PT60M,9.3,-90,14.3,0,0,0,0,87.3,0.8,130
2020-07-20T10:00:00Z,2020-07-20T09:00:00Z,PT60M,8.9,-82,1.9,0,0,0,0,88.0,0.8,117
2020-07-20T11:00:00Z,2020-07-20T10:00:00Z,PT60M,8.7,-75,1.7,0,0,0,0,87.7,0.7,105
2020-07-20T12:00:00Z,2020-07-20T11:00:00Z,PT60M,8.9,-67,5.7,1,7,1,2,89.0,0.5,93
2020-07-20T13:00:00Z,2020-07-20T12:00:00Z,PT60M,9.7,-59,0.2,34,333,53,87,85.5,0.5,82
2020-07-20T14:00:00Z,2020-07-20T13:00:00Z,PT60M,10.8,-49,1.0,63,575,180,243,78.2,0.6,72
2020-07-20T15:00:00Z,2020-07-20T14:00:00Z,PT60M,11.8,-37,0.0,69,723,323,392,72.5,0.5,64
2020-07-20T16:00:00Z,2020-07-20T15:00:00Z,PT60M,12.7,-22,0.9,85,754,406,491,67.2,0.6,57
2020-07-20T17:00:00Z,2020-07-20T16:00:00Z,PT60M,13.3,-6,6.1,145,630,367,512,63.8,1.0,54
2020-07-20T18:00:00Z,2020-07-20T17:00:00Z,PT60M,13.6,12,0.1,76,799,458,535,63.2,0.9,55
2020-07-20T19:00:00Z,2020-07-20T18:00:00Z,PT60M,13.8,28,0.0,78,752,385,463,64.5,1.1,59
2020-07-20T20:00:00Z,2020-07-20T19:00:00Z,PT60M,13.5,41,0.3,74,658,266,339,67.6,1.4,66
2020-07-20T21:00:00Z,2020-07-20T20:00:00Z,PT60M,13.0,52,5.9,70,401,107,177,71.8,1.2,75
2020-07-20T22:00:00Z,2020-07-20T21:00:00Z,PT60M,11.7,62,21.4,29,26,4,33,77.8,1.2,86
2020-07-20T23:00:00Z,2020-07-20T22:00:00Z,PT60M,10.4,70,11.4,0,0,0,0,83.3,1.2,97
2020-07-21T00:00:00Z,2020-07-20T23:00:00Z,PT60M,10.0,78,15.4,0,0,0,0,85.1,1.2,109
2020-07-21T01:00:00Z,2020-07-21T00:00:00Z,PT60M,9.8,85,14.8,0,0,0,0,85.4,1.3,122
2020-07-21T02:00:00Z,2020-07-21T01:00:00Z,PT60M,9.6,93,6.3,0,0,0,0,85.0,1.0,134
2020-07-21T03:00:00Z,2020-07-21T02:00:00Z,PT60M,9.4,104,14.8,0,0,0,0,85.0,0.9,147
2020-07-21T04:00:00Z,2020-07-21T03:00:00Z,PT60M,9.2,122,26.6,0,0,0,0,85.3,0.9,158
2020-07-21T05:00:00Z,2020-07-21T04:00:00Z,PT60M,8.9,161,33.8,0,0,0,0,85.4,0.9,166
2020-07-21T06:00:00Z,2020-07-21T05:00:00Z,PT60M,8.4,-144,33.4,0,0,0,0,86.0,1.1,164
2020-07-21T07:00:00Z,2020-07-21T06:00:00Z,PT60M,8.1,-114,32.4,0,0,0,0,85.9,1.1,154
2020-07-21T08:00:00Z,2020-07-21T07:00:00Z,PT60M,8.1,-99,41.2,0,0,0,0,84.4,0.9,142
2020-07-21T09:00:00Z,2020-07-21T08:00:00Z,PT60M,8.2,-90,40.6,0,0,0,0,83.4,0.8,130
2020-07-21T10:00:00Z,2020-07-21T09:00:00Z,PT60M,8.2,-82,41.3,0,0,0,0,83.3,1.0,117
2020-07-21T11:00:00Z,2020-07-21T10:00:00Z,PT60M,8.1,-75,45.9,0,0,0,0,85.1,1.0,105
2020-07-21T12:00:00Z,2020-07-21T11:00:00Z,PT60M,7.9,-67,22.1,2,0,0,2,86.0,1.3,93
2020-07-21T13:00:00Z,2020-07-21T12:00:00Z,PT60M,7.8,-59,34.6,52,7,1,53,85.8,1.0,82
2020-07-21T14:00:00Z,2020-07-21T13:00:00Z,PT60M,7.7,-49,68.4,76,0,0,76,87.8,1.0,72
2020-07-21T15:00:00Z,2020-07-21T14:00:00Z,PT60M,7.5,-37,81.2,72,0,0,72,89.2,0.8,63
2020-07-21T16:00:00Z,2020-07-21T15:00:00Z,PT60M,7.4,-22,78.7,106,0,0,106,89.4,0.5,57
2020-07-21T17:00:00Z,2020-07-21T16:00:00Z,PT60M,7.2,-6,76.4,128,0,0,128,89.7,0.8,54
2020-07-21T18:00:00Z,2020-07-21T17:00:00Z,PT60M,7.2,12,79.4,109,0,0,109,89.6,1.0,55
2020-07-21T19:00:00Z,2020-07-21T18:00:00Z,PT60M,7.1,28,79.2,96,0,0,96,89.5,1.3,59
2020-07-21T20:00:00Z,2020-07-21T19:00:00Z,PT60M,7.1,41,80.9,65,0,0,65,88.2,1.4,66
2020-07-21T21:00:00Z,2020-07-21T20:00:00Z,PT60M,7.0,53,59.8,73,0,0,73,86.4,1.6,75
2020-07-21T22:00:00Z,2020-07-21T21:00:00Z,PT60M,6.5,62,27.7,27,2,0,28,87.4,1.7,86
2020-07-21T23:00:00Z,2020-07-21T22:00:00Z,PT60M,6.0,70,38.5,0,0,0,0,89.1,2.0,97
2020-07-22T00:00:00Z,2020-07-21T23:00:00Z,PT60M,5.9,78,42.6,0,0,0,0,89.6,1.9,109
2020-07-22T01:00:00Z,2020-07-22T00:00:00Z,PT60M,6.0,85,32.0,0,0,0,0,89.6,1.7,122
2020-07-22T02:00:00Z,2020-07-22T01:00:00Z,PT60M,5.9,93,44.9,0,0,0,0,89.0,1.9,134
2020-07-22T03:00:00Z,2020-07-22T02:00:00Z,PT60M,5.7,104,46.9,0,0,0,0,88.6,1.8,147
2020-07-22T04:00:00Z,2020-07-22T03:00:00Z,PT60M,5.6,122,37.3,0,0,0,0,88.3,1.8,158
2020-07-22T05:00:00Z,2020-07-22T04:00:00Z,PT60M,5.5,162,33.1,0,0,0,0,87.9,2.0,166
2020-07-22T06:00:00Z,2020-07-22T05:00:00Z,PT60M,5.4,-144,21.4,0,0,0,0,86.2,2.0,164
2020-07-22T07:00:00Z,2020-07-22T06:00:00Z,PT60M,5.4,-114,6.3,0,0,0,0,84.1,2.1,154
2020-07-22T08:00:00Z,2020-07-22T07:00:00Z,PT60M,5.2,-100,1.5,0,0,0,0,82.3,1.8,142
2020-07-22T09:00:00Z,2020-07-22T08:00:00Z,PT60M,4.9,-90,5.6,0,0,0,0,80.8,1.4,130
2020-07-22T10:00:00Z,2020-07-22T09:00:00Z,PT60M,4.6,-83,4.1,0,0,0,0,79.5,1.3,117
2020-07-22T11:00:00Z,2020-07-22T10:00:00Z,PT60M,4.5,-75,3.2,0,0,0,0,78.1,1.2,105
2020-07-22T12:00:00Z,2020-07-22T11:00:00Z,PT60M,4.4,-68,13.2,2,7,1,3,77.1,0.8,93
2020-07-22T13:00:00Z,2020-07-22T12:00:00Z,PT60M,5.4,-59,5.1,39,359,56,95,72.8,0.6,82
2020-07-22T14:00:00Z,2020-07-22T13:00:00Z,PT60M,7.0,-49,16.5,126,310,95,221,66.3,0.5,72
2020-07-22T15:00:00Z,2020-07-22T14:00:00Z,PT60M,8.1,-37,30.6,244,100,43,288,62.0,0.5,63
2020-07-22T16:00:00Z,2020-07-22T15:00:00Z,PT60M,9.1,-22,25.0,269,226,125,394,58.9,0.8,57
2020-07-22T17:00:00Z,2020-07-22T16:00:00Z,PT60M,9.8,-6,2.5,90,797,470,559,56.0,1.0,54
2020-07-22T18:00:00Z,2020-07-22T17:00:00Z,PT60M,10.3,12,0.0,62,863,500,561,53.1,1.0,55
2020-07-22T19:00:00Z,2020-07-22T18:00:00Z,PT60M,10.5,28,0.0,59,833,431,490,51.7,1.2,59
2020-07-22T20:00:00Z,2020-07-22T19:00:00Z,PT60M,10.3,41,26.0,174,230,98,272,53.2,1.7,66
2020-07-22T21:00:00Z,2020-07-22T20:00:00Z,PT60M,9.8,53,14.9,94,308,82,176,58.0,2.1,75
2020-07-22T22:00:00Z,2020-07-22T21:00:00Z,PT60M,8.4,62,7.8,26,164,19,44,66.7,2.1,86
2020-07-22T23:00:00Z,2020-07-22T22:00:00Z,PT60M,6.6,70,11.7,0,0,0,0,75.8,1.6,97
2020-07-23T00:00:00Z,2020-07-22T23:00:00Z,PT60M,5.7,78,16.1,0,0,0,0,80.9,1.1,109
2020-07-23T01:00:00Z,2020-07-23T00:00:00Z,PT60M,5.2,85,1.2,0,0,0,0,83.2,0.8,122
2020-07-23T02:00:00Z,2020-07-23T01:00:00Z,PT60M,4.9,94,0.0,0,0,0,0,84.2,0.6,134
2020-07-23T03:00:00Z,2020-07-23T02:00:00Z,PT60M,4.6,104,0.0,0,0,0,0,84.8,0.3,146
2020-07-23T04:00:00Z,2020-07-23T03:00:00Z,PT60M,4.4,122,0.0,0,0,0,0,85.2,0.2,158
2020-07-23T05:00:00Z,2020-07-23T04:00:00Z,PT60M,4.2,162,0.0,0,0,0,0,85.2,0.1,166
2020-07-23T06:00:00Z,2020-07-23T05:00:00Z,PT60M,4.0,-144,0.0,0,0,0,0,85.0,0.4,164
2020-07-23T07:00:00Z,2020-07-23T06:00:00Z,PT60M,3.9,-115,0.0,0,0,0,0,84.8,0.8,154
2020-07-23T08:00:00Z,2020-07-23T07:00:00Z,PT60M,3.7,-100,0.0,0,0,0,0,84.4,0.8,142
2020-07-23T09:00:00Z,2020-07-23T08:00:00Z,PT60M,3.6,-91,0.0,0,0,0,0,83.7,0.6,130
2020-07-23T10:00:00Z,2020-07-23T09:00:00Z,PT60M,3.4,-83,0.0,0,0,0,0,82.9,0.5,117
2020-07-23T11:00:00Z,2020-07-23T10:00:00Z,PT60M,3.2,-75,1.3,0,0,0,0,82.6,0.4,105
2020-07-23T12:00:00Z,2020-07-23T11:00:00Z,PT60M,3.5,-68,0.3,2,17,1,3,83.1,0.7,93
2020-07-23T13:00:00Z,2020-07-23T12:00:00Z,PT60M,5.0,-59,2.0,28,441,72,100,78.5,1.0,82
2020-07-23T14:00:00Z,2020-07-23T13:00:00Z,PT60M,6.7,-49,0.0,46,690,219,265,71.1,0.6,72
2020-07-23T15:00:00Z,2020-07-23T14:00:00Z,PT60M,7.7,-37,0.0,58,782,355,413,67.2,0.3,63
2020-07-23T16:00:00Z,2020-07-23T15:00:00Z,PT60M,8.5,-22,0.0,67,823,450,518,64.5,0.7,57
2020-07-23T17:00:00Z,2020-07-23T16:00:00Z,PT60M,9.1,-6,2.7,103,758,448,551,62.8,1.1,54
2020-07-23T18:00:00Z,2020-07-23T17:00:00Z,PT60M,9.4,12,9.2,168,576,337,505,61.3,1.1,54
2020-07-23T19:00:00Z,2020-07-23T18:00:00Z,PT60M,9.6,28,12.2,180,470,245,425,59.8,1.5,59
2020-07-23T20:00:00Z,2020-07-23T19:00:00Z,PT60M,9.5,42,9.0,126,491,201,328,60.1,2.1,66
2020-07-23T21:00:00Z,2020-07-23T20:00:00Z,PT60M,8.9,53,8.8,85,385,97,182,64.2,2.3,75
2020-07-23T22:00:00Z,2020-07-23T21:00:00Z,PT60M,7.3,62,4.5,22,189,24,46,72.3,2.0,86
2020-07-23T23:00:00Z,2020-07-23T22:00:00Z,PT60M,6.0,71,12.7,0,0,0,0,78.5,1.6,97
2020-07-24T00:00:00Z,2020-07-23T23:00:00Z,PT60M,5.4,78,22.4,0,0,0,0,80.8,1.3,109
2020-07-24T01:00:00Z,2020-07-24T00:00:00Z,PT60M,5.0,86,8.3,0,0,0,0,82.2,0.8,121
2020-07-24T02:00:00Z,2020-07-24T01:00:00Z,PT60M,4.6,94,7.5,0,0,0,0,82.4,0.3,134
2020-07-24T03:00:00Z,2020-07-24T02:00:00Z,PT60M,4.3,105,0.0,0,0,0,0,82.3,0.3,146
2020-07-24T04:00:00Z,2020-07-24T03:00:00Z,PT60M,4.1,123,1.0,0,0,0,0,82.7,0.5,158
2020-07-24T05:00:00Z,2020-07-24T04:00:00Z,PT60M,3.9,162,0.0,0,0,0,0,83.0,0.3,166
2020-07-24T06:00:00Z,2020-07-24T05:00:00Z,PT60M,3.6,-145,0.0,0,0,0,0,82.2,0.5,164
2020-07-24T07:00:00Z,2020-07-24T06:00:00Z,PT60M,3.5,-115,0.0,0,0,0,0,81.1,1.0,154
2020-07-24T08:00:00Z,2020-07-24T07:00:00Z,PT60M,3.3,-100,0.0,0,0,0,0,80.7,0.7,142
2020-07-24T09:00:00Z,2020-07-24T08:00:00Z,PT60M,3.0,-91,0.0,0,0,0,0,80.3,0.4,130
2020-07-24T10:00:00Z,2020-07-24T09:00:00Z,PT60M,2.8,-83,1.9,0,0,0,0,80.0,0.1,117
2020-07-24T11:00:00Z,2020-07-24T10:00:00Z,PT60M,2.7,-76,1.2,0,0,0,0,78.9,0.3,105
2020-07-24T12:00:00Z,2020-07-24T11:00:00Z,PT60M,2.9,-68,0.1,2,16,1,3,79.2,0.1,93
2020-07-24T13:00:00Z,2020-07-24T12:00:00Z,PT60M,4.5,-59,0.4,32,430,70,102,73.1,0.1,82
2020-07-24T14:00:00Z,2020-07-24T13:00:00Z,PT60M,6.5,-49,0.0,52,679,218,270,63.8,0.5,71
2020-07-24T15:00:00Z,2020-07-24T14:00:00Z,PT60M,7.9,-37,0.0,61,788,360,422,58.5,0.4,63
2020-07-24T16:00:00Z,2020-07-24T15:00:00Z,PT60M,9.1,-22,0.0,61,855,471,532,52.9,0.5,57
2020-07-24T17:00:00Z,2020-07-24T16:00:00Z,PT60M,10.1,-6,0.0,63,876,520,584,47.2,0.1,54
2020-07-24T18:00:00Z,2020-07-24T17:00:00Z,PT60M,10.8,12,0.0,64,867,507,571,44.6,1.1,54
2020-07-24T19:00:00Z,2020-07-24T18:00:00Z,PT60M,11.0,28,0.0,61,835,437,498,44.7,1.3,58
2020-07-24T20:00:00Z,2020-07-24T19:00:00Z,PT60M,11.1,42,2.3,71,708,294,365,45.3,1.4,66
2020-07-24T21:00:00Z,2020-07-24T20:00:00Z,PT60M,10.6,53,1.0,48,614,162,209,49.5,1.5,75
2020-07-24T22:00:00Z,2020-07-24T21:00:00Z,PT60M,8.5,63,1.1,19,269,34,52,58.4,1.4,85
2020-07-24T23:00:00Z,2020-07-24T22:00:00Z,PT60M,6.2,71,11.5,0,0,0,0,67.8,0.9,97
2020-07-25T00:00:00Z,2020-07-24T23:00:00Z,PT60M,5.5,78,15.3,0,0,0,0,71.9,0.5,109
2020-07-25T01:00:00Z,2020-07-25T00:00:00Z,PT60M,5.1,86,0.6,0,0,0,0,72.4,0.5,121
2020-07-25T02:00:00Z,2020-07-25T01:00:00Z,PT60M,4.8,94,0.0,0,0,0,0,72.7,0.7,134
2020-07-25T03:00:00Z,2020-07-25T02:00:00Z,PT60M,4.6,105,0.0,0,0,0,0,72.5,0.3,146
2020-07-25T04:00:00Z,2020-07-25T03:00:00Z,PT60M,4.5,123,2.1,0,0,0,0,69.8,0.7,158
2020-07-25T05:00:00Z,2020-07-25T04:00:00Z,PT60M,4.3,162,0.1,0,0,0,0,66.4,0.8,165
2020-07-25T06:00:00Z,2020-07-25T05:00:00Z,PT60M,4.0,-145,0.0,0,0,0,0,62.8,0.6,163
2020-07-25T07:00:00Z,2020-07-25T06:00:00Z,PT60M,3.8,-115,0.0,0,0,0,0,60.0,0.6,154
2020-07-25T08:00:00Z,2020-07-25T07:00:00Z,PT60M,3.8,-101,9.6,0,0,0,0,57.8,0.6,142
2020-07-25T09:00:00Z,2020-07-25T08:00:00Z,PT60M,3.8,-91,32.3,0,0,0,0,54.9,0.7,129
2020-07-25T10:00:00Z,2020-07-25T09:00:00Z,PT60M,3.7,-83,51.2,0,0,0,0,52.7,0.5,117
2020-07-25T11:00:00Z,2020-07-25T10:00:00Z,PT60M,3.8,-76,58.1,0,0,0,0,50.5,0.5,105
2020-07-25T12:00:00Z,2020-07-25T11:00:00Z,PT60M,4.7,-68,19.5,3,9,1,3,52.9,0.5,93
2020-07-25T13:00:00Z,2020-07-25T12:00:00Z,PT60M,6.4,-59,35.7,63,16,2,64,51.6,1.0,81
2020-07-25T14:00:00Z,2020-07-25T13:00:00Z,PT60M,8.1,-49,49.0,140,0,0,140,42.8,0.5,71
2020-07-25T15:00:00Z,2020-07-25T14:00:00Z,PT60M,9.7,-37,56.7,178,0,0,178,35.1,0.4,63
2020-07-25T16:00:00Z,2020-07-25T15:00:00Z,PT60M,11.1,-23,72.5,146,0,0,146,30.9,1.3,56
2020-07-25T17:00:00Z,2020-07-25T16:00:00Z,PT60M,12.1,-6,79.0,122,0,0,122,28.6,0.8,53
2020-07-25T18:00:00Z,2020-07-25T17:00:00Z,PT60M,13.1,12,76.8,131,0,0,131,27.3,0.5,54
2020-07-25T19:00:00Z,2020-07-25T18:00:00Z,PT60M,13.8,28,45.7,224,88,43,267,27.9,0.8,58
2020-07-25T20:00:00Z,2020-07-25T19:00:00Z,PT60M,13.8,42,4.5,84,650,272,356,30.1,1.0,65
2020-07-25T21:00:00Z,2020-07-25T20:00:00Z,PT60M,12.9,53,13.1,92,351,91,184,38.0,1.1,75
2020-07-25T22:00:00Z,2020-07-25T21:00:00Z,PT60M,10.4,63,5.9,24,215,27,51,48.3,1.5,85
2020-07-25T23:00:00Z,2020-07-25T22:00:00Z,PT60M,8.3,71,45.9,0,0,0,0,53.1,1.0,97
2020-07-26T00:00:00Z,2020-07-25T23:00:00Z,PT60M,8.2,78,68.4,0,0,0,0,53.0,0.5,109
2020-07-26T01:00:00Z,2020-07-26T00:00:00Z,PT60M,8.3,86,68.9,0,0,0,0,51.3,0.3,121
2020-07-26T02:00:00Z,2020-07-26T01:00:00Z,PT60M,7.8,94,67.1,0,0,0,0,49.0,0.2,134
2020-07-26T03:00:00Z,2020-07-26T02:00:00Z,PT60M,7.7,105,80.7,0,0,0,0,48.1,0.4,146
2020-07-26T04:00:00Z,2020-07-26T03:00:00Z,PT60M,7.8,124,72.8,0,0,0,0,49.2,1.0,157
2020-07-26T05:00:00Z,2020-07-26T04:00:00Z,PT60M,7.6,162,71.6,0,0,0,0,51.3,0.5,165
